,dateymd,confirmed,recovered,deaths,Dose1,Dose2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,visit,staying
231,20201031,455,864,7,0.0,0.0,210.0,434.0,303.0,440.0,176.0,7.0,0.05351575763744466,0.17129629422846204
232,20201101,540,629,4,0.0,0.0,264.0,473.0,307.0,455.0,222.0,5.0,0.03194309909210382,0.1958879673569778
233,20201102,385,623,8,0.0,0.0,253.0,502.0,237.0,466.0,153.0,6.0,0.0893254278917771,0.1548532498188785
234,20201103,478,578,12,0.0,0.0,270.0,527.0,245.0,469.0,151.0,4.0,0.12221138915879706,0.15802839113594427
235,20201104,512,536,9,0.0,0.0,219.0,412.0,228.0,377.0,144.0,7.0,0.12307592767321927,0.16526019405321712
236,20201105,524,651,6,0.0,0.0,219.0,415.0,229.0,363.0,142.0,7.0,0.1279601406050185,0.15977487863540804
237,20201106,581,632,6,0.0,0.0,238.0,492.0,288.0,424.0,125.0,10.0,0.08450910415361974,0.1769909342722151
238,20201107,532,688,5,0.0,0.0,253.0,512.0,332.0,467.0,195.0,6.0,0.15052103909546233,0.16080294895617697
239,20201108,555,456,5,0.0,0.0,263.0,477.0,326.0,433.0,211.0,5.0,0.06339133077650154,0.1917600087877638
240,20201109,460,564,9,0.0,0.0,238.0,474.0,245.0,432.0,148.0,6.0,0.1250689058911108,0.15666341708301101
241,20201110,492,635,7,0.0,0.0,270.0,498.0,264.0,465.0,134.0,4.0,0.2152197065958542,0.155306855349628
242,20201111,507,433,9,0.0,0.0,242.0,453.0,233.0,390.0,147.0,5.0,0.15467472252243025,0.1568956475874674
243,20201112,617,511,8,0.0,0.0,255.0,472.0,235.0,388.0,140.0,7.0,0.17170669506642927,0.153557275790823
244,20201113,626,551,8,0.0,0.0,298.0,615.0,302.0,495.0,161.0,7.0,0.22499218901354898,0.15386376458919496
245,20201114,565,476,6,0.0,0.0,232.0,504.0,273.0,383.0,114.0,11.0,-0.011300853270258548,0.19609336900187876
246,20201115,460,491,9,0.0,0.0,224.0,399.0,284.0,362.0,195.0,7.0,-0.0717768886252799,0.2325082763942691
247,20201116,390,482,8,0.0,0.0,239.0,456.0,232.0,409.0,130.0,5.0,0.03957732352510129,0.1689903660911762
248,20201117,572,568,7,0.0,0.0,256.0,470.0,246.0,433.0,148.0,3.0,0.11932276317084144,0.1580509812505911
249,20201118,574,580,9,0.0,0.0,233.0,428.0,234.0,385.0,147.0,5.0,0.15990061265090338,0.1571385352693046
250,20201119,560,565,5,0.0,0.0,228.0,423.0,228.0,370.0,142.0,8.0,0.11949985242760278,0.16532321148793003
251,20201120,661,539,4,0.0,0.0,264.0,508.0,295.0,469.0,168.0,8.0,0.1537703404973423,0.1643502973080467
252,20201121,608,564,2,0.0,0.0,260.0,504.0,330.0,465.0,196.0,5.0,0.147615891278274,0.1578794245453941
253,20201122,564,579,5,0.0,0.0,262.0,461.0,324.0,419.0,212.0,4.0,0.049430393353098415,0.1984681283777394
254,20201123,351,608,12,0.0,0.0,212.0,410.0,207.0,375.0,147.0,9.0,0.021676151390820506,0.18663227666473545
255,20201124,431,495,10,0.0,0.0,227.0,430.0,224.0,388.0,147.0,7.0,0.02410891948140631,0.18489419698130224
256,20201125,489,570,12,0.0,0.0,203.0,361.0,201.0,342.0,147.0,9.0,0.031126163733239186,0.19371064849327446
257,20201126,487,471,5,0.0,0.0,232.0,402.0,225.0,365.0,149.0,9.0,0.08363059486088446,0.16683480520603047
258,20201127,565,596,8,0.0,0.0,271.0,481.0,307.0,466.0,174.0,8.0,0.14434107860810622,0.16063231060459274
259,20201128,512,632,4,0.0,0.0,258.0,471.0,329.0,446.0,185.0,6.0,0.11925864897440472,0.1687057163060103
260,20201129,471,491,5,0.0,0.0,274.0,446.0,331.0,423.0,214.0,5.0,0.039641138727860945,0.19592516657680356
261,20201130,370,483,9,0.0,0.0,232.0,427.0,223.0,376.0,93.0,9.0,0.01675279334872886,0.172564204970106
262,20201201,454,503,8,0.0,0.0,255.0,447.0,244.0,402.0,149.0,4.0,0.10220692936985332,0.15831632688376374
263,20201202,452,403,6,0.0,0.0,241.0,417.0,225.0,380.0,156.0,6.0,0.11723297061421534,0.16271110022069474
264,20201203,582,419,10,0.0,0.0,242.0,418.0,228.0,368.0,153.0,8.0,0.1323060064305923,0.16066766925236312
